Date,Ticker,Open,High,Low,Close,Volume,Currency
2021-01-28,BIL.AS,91.2037,91.2103,91.2004,91.2103,1972303.436021,
2021-01-29,BIL.AS,91.2004,91.2103,91.2004,91.2103,3714827.3960186,
2021-02-01,BIL.AS,91.2103,91.2172,91.2004,91.2103,1568363.6756646,
2021-02-02,BIL.AS,91.2004,91.2103,91.2004,91.2004,1103187.7180601,
2021-02-03,BIL.AS,91.2103,91.2103,91.2004,91.2004,1211958.7529827,
2021-02-04,BIL.AS,91.2004,91.2103,91.2004,91.2103,947292.2340434,
2021-02-05,BIL.AS,91.2103,91.2103,91.2004,91.2103,728833.06111131,
2021-02-08,BIL.AS,91.2004,91.2103,91.2004,91.2103,1510362.4240968,
2021-02-09,BIL.AS,91.2004,91.2103,91.2004,91.2103,1274359.8918981,
2021-02-10,BIL.AS,91.2103,91.2103,91.2004,91.2004,1429551.9959761,
2021-02-11,BIL.AS,91.2004,91.2103,91.2004,91.2103,699294.11387657,
2021-02-12,BIL.AS,91.2004,91.2103,91.2004,91.2004,903994.7337164,
2021-02-16,BIL.AS,91.2004,91.2103,91.2004,91.2103,1029802.4133993,
2021-02-17,BIL.AS,91.2004,91.2103,91.2004,91.2103,784098.05434461,
2021-02-18,BIL.AS,91.2004,91.2103,91.2004,91.2004,1411245.0530671,
2021-02-19,BIL.AS,91.2004,91.2103,91.2004,91.2103,807936.71423125,
2021-02-22,BIL.AS,91.2004,91.2103,91.2004,91.2004,1288962.3002375,
2021-02-23,BIL.AS,91.2004,91.2103,91.2004,91.2004,1173985.2668555,
2021-02-24,BIL.AS,91.2004,91.2004,91.1904,91.1904,864546.25684783,
2021-02-25,BIL.AS,91.1904,91.2004,91.1904,91.2004,1375611.4842249,
2021-02-26,BIL.AS,91.2004,91.2004,91.1904,91.2004,1977836.1563937,
2021-03-01,BIL.AS,91.2004,91.2004,91.1904,91.1904,1293092.2743133,
2021-03-02,BIL.AS,91.2004,91.2004,91.1904,91.1904,1593783.6861692,
2021-03-03,BIL.AS,91.1904,91.2004,91.1904,91.2004,1807551.9871857,
2021-03-04,BIL.AS,91.2004,91.2004,91.1904,91.2004,1457327.9780867,
2021-03-05,BIL.AS,91.1904,91.2004,91.1904,91.2004,1253225.3817039,
2021-03-08,BIL.AS,91.1904,91.2004,91.1904,91.1904,1079163.430087,
2021-03-09,BIL.AS,91.1904,91.2004,91.1904,91.1904,1523780.826263,
2021-03-10,BIL.AS,91.1904,91.2004,91.1904,91.1904,1104309.5137396,
2021-03-11,BIL.AS,91.1904,91.2004,91.1904,91.2004,661674.82620631,
2021-03-12,BIL.AS,91.1904,91.2004,91.1904,91.1904,740225.608647,
2021-03-15,BIL.AS,91.1904,91.2004,91.1904,91.1904,979760.09146456,
2021-03-16,BIL.AS,91.1904,91.2004,91.1904,91.1904,1148928.4853634,
2021-03-17,BIL.AS,91.1904,91.2004,91.1904,91.2004,1025317.2374715,
2021-03-18,BIL.AS,91.1904,91.2004,91.1904,91.1904,958941.650715,
2021-03-19,BIL.AS,91.2004,91.2004,91.1904,91.1904,706714.2203612,
2021-03-22,BIL.AS,91.1904,91.2004,91.1904,91.1904,678905.12621361,
2021-03-23,BIL.AS,91.2004,91.2004,91.1904,91.2004,1697080.1976327,
2021-03-24,BIL.AS,91.1904,91.2004,91.1904,91.1904,512234.18262447,
2021-03-25,BIL.AS,91.1904,91.2004,91.1904,91.1904,1228357.2384835,
2021-03-26,BIL.AS,91.1904,91.2004,91.1904,91.1904,800582.83182073,
2021-03-29,BIL.AS,91.1904,91.2004,91.1904,91.1904,928870.90409731,
2021-03-30,BIL.AS,91.1904,91.2004,91.1904,91.2004,608776.84192464,
2021-03-31,BIL.AS,91.1904,91.2004,91.1904,91.1904,885375.73494308,
2021-04-01,BIL.AS,91.2004,91.2004,91.1755,91.2004,2296940.871035,
2021-04-05,BIL.AS,91.1904,91.1904,91.1805,91.1904,1018224.2377771,
2021-04-06,BIL.AS,91.1805,91.1904,91.1805,91.1805,674413.92991542,
2021-04-07,BIL.AS,91.1904,91.1904,91.1805,91.1805,1043236.8698865,
2021-04-08,BIL.AS,91.1805,91.1904,91.1805,91.1904,2920400.3929042,
2021-04-09,BIL.AS,91.1805,91.1904,91.1805,91.1805,738321.16481904,
2021-04-12,BIL.AS,91.1805,91.1904,91.1805,91.1805,869839.1658007,
2021-04-13,BIL.AS,91.1904,91.1904,91.1805,91.1805,2850478.807998,
2021-04-14,BIL.AS,91.1805,91.1904,91.1805,91.1805,647408.55521261,
2021-04-15,BIL.AS,91.1904,91.1904,91.1805,91.1904,796749.8626833,
2021-04-16,BIL.AS,91.1805,91.1904,91.1805,91.1904,2062219.6743307,
2021-04-19,BIL.AS,91.1805,91.1904,91.1805,91.1805,756826.77995033,
2021-04-20,BIL.AS,91.1805,91.1904,91.1805,91.1805,1553831.5049794,
2021-04-21,BIL.AS,91.1805,91.1904,91.1805,91.1805,983356.25936731,
2021-04-22,BIL.AS,91.1805,91.1904,91.1805,91.1904,1230735.2847808,
2021-04-23,BIL.AS,91.1904,91.1904,91.1805,91.1904,497169.2091613,
2021-04-26,BIL.AS,91.1805,91.1904,91.1805,91.1805,1064986.4612538,
2021-04-27,BIL.AS,91.1805,91.1904,91.1805,91.1904,790531.82348313,
2021-04-28,BIL.AS,91.1805,91.1904,91.1805,91.1805,1002580.3053631,
2021-04-29,BIL.AS,91.1805,91.1904,91.1805,91.1805,902835.81241962,
2021-04-30,BIL.AS,91.1805,91.1904,91.1805,91.1904,1067935.4393415,
2021-05-03,BIL.AS,91.1805,91.1904,91.1805,91.1904,1173035.0517317,
2021-05-04,BIL.AS,91.1805,91.1904,91.1805,91.1805,2185620.2092595,
2021-05-05,BIL.AS,91.1805,91.1904,91.1805,91.1904,555401.24159337,
2021-05-06,BIL.AS,91.1805,91.1904,91.1805,91.1904,1070178.0273054,
2021-05-07,BIL.AS,91.1705,91.1805,91.1705,91.1805,1835481.4887407,
2021-05-10,BIL.AS,91.1705,91.1805,91.1705,91.1805,726171.05401142,
2021-05-11,BIL.AS,91.1705,91.1805,91.1705,91.1805,1161015.3822821,
2021-05-12,BIL.AS,91.1805,91.1805,91.1705,91.1705,918790.79730292,
2021-05-13,BIL.AS,91.1705,91.1904,91.1705,91.1705,5974773.0911121,
2021-05-14,BIL.AS,91.1705,91.1805,91.1705,91.1705,1668553.6760157,
2021-05-17,BIL.AS,91.1705,91.1805,91.1705,91.1805,870051.88555387,
2021-05-18,BIL.AS,91.1805,91.1805,91.1705,91.1805,1050800.461865,
2021-05-19,BIL.AS,91.1705,91.1805,91.1705,91.1705,1681013.8358976,
2021-05-20,BIL.AS,91.1705,91.1805,91.1705,91.1705,855336.09357233,
2021-05-21,BIL.AS,91.1705,91.1805,91.1705,91.1805,788590.25403787,
2021-05-24,BIL.AS,91.1705,91.1805,91.1705,91.1705,1017745.6183325,
2021-05-25,BIL.AS,91.1705,91.1805,91.1705,91.1705,689218.02066242,
2021-05-26,BIL.AS,91.1805,91.1805,91.1705,91.1705,1001650.1581405,
2021-05-27,BIL.AS,91.1705,91.1805,91.1705,91.1805,677917.78547246,
2021-05-28,BIL.AS,91.1705,91.1805,91.1705,91.1805,931782.75656768,
2021-06-01,BIL.AS,91.1705,91.1805,91.1705,91.1705,1125002.5301063,
2021-06-02,BIL.AS,91.1805,91.1805,91.1705,91.1705,1758643.5016711,
2021-06-03,BIL.AS,91.1705,91.1805,91.1705,91.1705,519129.51349159,
2021-06-04,BIL.AS,91.1705,91.1805,91.1705,91.1805,965623.25843387,
2021-06-07,BIL.AS,91.1705,91.1805,91.1605,91.1605,986907.27449227,
2021-06-08,BIL.AS,91.1605,91.1705,91.1605,91.1605,836324.7673297,
2021-06-09,BIL.AS,91.1705,91.1705,91.1605,91.1605,1126447.4189959,
2021-06-10,BIL.AS,91.1605,91.1705,91.1605,91.1605,860931.0244389,
2021-06-11,BIL.AS,91.1605,91.1705,91.1605,91.1705,734831.35679287,
2021-06-14,BIL.AS,91.1605,91.1705,91.1605,91.1605,440781.41685345,
2021-06-15,BIL.AS,91.1605,91.1705,91.1605,91.1605,1012046.3343795,
2021-06-16,BIL.AS,91.1605,91.1705,91.1605,91.1705,577352.51536811,
2021-06-17,BIL.AS,91.1705,91.1705,91.1605,91.1605,1463809.9101882,
2021-06-18,BIL.AS,91.1605,91.1705,91.1605,91.1705,888275.54667271,
2021-06-21,BIL.AS,91.1705,91.1705,91.1605,91.1605,849602.69418718,
2021-06-22,BIL.AS,91.1605,91.1705,91.1605,91.1605,387301.46343572,
2021-06-23,BIL.AS,91.1605,91.1705,91.1605,91.1605,654027.95243764,
2021-06-24,BIL.AS,91.1605,91.1705,91.1605,91.1705,915488.62415337,
2021-06-25,BIL.AS,91.1605,91.1705,91.1605,91.1705,1280853.8647403,
2021-06-28,BIL.AS,91.1705,91.1705,91.1605,91.1605,594682.15148657,
2021-06-29,BIL.AS,91.1605,91.1705,91.1605,91.1605,890148.88525374,
2021-06-30,BIL.AS,91.1705,91.1705,91.1605,91.1605,557148.15239659,
2021-07-01,BIL.AS,91.1605,91.1705,91.1605,91.1705,585985.72648288,
2021-07-02,BIL.AS,91.1605,91.1605,91.1505,91.1605,640938.66385185,
2021-07-06,BIL.AS,91.1505,91.1605,91.1505,91.1505,656434.09379668,
2021-07-07,BIL.AS,91.1505,91.1605,91.1505,91.1505,823485.32411439,
2021-07-08,BIL.AS,91.1505,91.1605,91.1505,91.1605,937382.70440956,
2021-07-09,BIL.AS,91.1605,91.1605,91.1505,91.1605,635077.8332938,
2021-07-12,BIL.AS,91.1505,91.1605,91.1505,91.1605,711779.35863495,
2021-07-13,BIL.AS,91.1505,91.1605,91.1505,91.1605,1041232.0865523,
2021-07-14,BIL.AS,91.1505,91.1605,91.1505,91.1505,585495.06629749,
2021-07-15,BIL.AS,91.1505,91.1605,91.1505,91.1605,965082.42849538,
2021-07-16,BIL.AS,91.1505,91.1605,91.1505,91.1605,620740.32125069,
2021-07-19,BIL.AS,91.1505,91.1605,91.1505,91.1505,2760525.4440711,
2021-07-20,BIL.AS,91.1505,91.1605,91.1505,91.1505,1732293.343944,
2021-07-21,BIL.AS,91.1505,91.1605,91.1505,91.1505,1126958.1470825,
2021-07-22,BIL.AS,91.1505,91.1605,91.1505,91.1605,682833.41788195,
2021-07-23,BIL.AS,91.1505,91.1605,91.1505,91.1505,1081912.7325573,
2021-07-26,BIL.AS,91.1505,91.1605,91.1505,91.1605,714946.07345111,
2021-07-27,BIL.AS,91.1605,91.1605,91.1505,91.1505,881713.34296622,
2021-07-28,BIL.AS,91.1505,91.1605,91.1505,91.1505,1346679.5910028,
2021-07-29,BIL.AS,91.1505,91.1605,91.1505,91.1605,906464.08896437,
2021-07-30,BIL.AS,91.1505,91.1605,91.1505,91.1505,412186.66437219,
2021-08-02,BIL.AS,91.1505,91.1605,91.1505,91.1505,599763.34408131,
2021-08-03,BIL.AS,91.1505,91.1605,91.1505,91.1505,747588.52161308,
2021-08-04,BIL.AS,91.1505,91.1605,91.1505,91.1505,1071371.0640342,
2021-08-05,BIL.AS,91.1505,91.1605,91.1505,91.1505,489953.79526935,
2021-08-06,BIL.AS,91.1505,91.1605,91.1505,91.1605,696576.92004826,
2021-08-09,BIL.AS,91.1505,91.1605,91.1505,91.1605,1648457.6797109,
2021-08-10,BIL.AS,91.1605,91.1605,91.1505,91.1505,940362.78774416,
2021-08-11,BIL.AS,91.1505,91.1605,91.1505,91.1505,1084176.3918175,
2021-08-12,BIL.AS,91.1505,91.1605,91.1505,91.1505,618634.19501524,
2021-08-13,BIL.AS,91.1605,91.1605,91.1505,91.1605,1128474.2770214,
2021-08-16,BIL.AS,91.1505,91.1605,91.1406,91.1406,1695416.5686196,
2021-08-17,BIL.AS,91.1605,91.1605,91.1406,91.1406,1569365.0639366,
2021-08-18,BIL.AS,91.1406,91.1605,91.1406,91.1406,928881.941443,
2021-08-19,BIL.AS,91.1406,91.1605,91.1406,91.1605,1726417.4624599,
2021-08-20,BIL.AS,91.1505,91.1605,91.1406,91.1605,798881.07379532,
2021-08-23,BIL.AS,91.1505,91.1505,91.1406,91.1406,472332.17118781,
2021-08-24,BIL.AS,91.1406,91.1505,91.1406,91.1406,810916.79756585,
2021-08-25,BIL.AS,91.1406,91.1505,91.1406,91.1406,557047.81289037,
2021-08-26,BIL.AS,91.1505,91.1505,91.1406,91.1505,788429.71082793,
2021-08-27,BIL.AS,91.1505,91.1505,91.1406,91.1505,481479.12057439,
2021-08-30,BIL.AS,91.1505,91.1505,91.1406,91.1505,620012.85983064,
2021-08-31,BIL.AS,91.1406,91.1505,91.1406,91.1406,1024752.3260516,
2021-09-01,BIL.AS,91.1505,91.1505,91.1406,91.1406,1080591.2612604,
2021-09-02,BIL.AS,91.1406,91.1605,91.1406,91.1605,676038.42652104,
2021-09-03,BIL.AS,91.1505,91.1505,91.1406,91.1406,497983.96595176,
2021-09-07,BIL.AS,91.1505,91.1505,91.1406,91.1406,1602514.226605,
2021-09-08,BIL.AS,91.1406,91.1505,91.1406,91.1406,1057060.6436578,
2021-09-09,BIL.AS,91.1406,91.1505,91.1406,91.1406,738019.14290533,
2021-09-10,BIL.AS,91.1406,91.1505,91.1406,91.1505,523433.07491317,
2021-09-13,BIL.AS,91.1406,91.1505,91.1406,91.1505,5182149.1889243,
2021-09-14,BIL.AS,91.1505,91.1505,91.1406,91.1406,4549673.1590267,
2021-09-15,BIL.AS,91.1406,91.1505,91.1406,91.1406,1470455.3956848,
2021-09-16,BIL.AS,91.1505,91.1505,91.1406,91.1505,1327116.397476,
2021-09-17,BIL.AS,91.1406,91.1505,91.1406,91.1406,813695.19849296,
2021-09-20,BIL.AS,91.1406,91.1505,91.1406,91.1505,1090811.8433635,
2021-09-21,BIL.AS,91.1406,91.1505,91.1406,91.1406,1467307.7453748,
2021-09-22,BIL.AS,91.1406,91.1505,91.1406,91.1406,1065845.3674269,
2021-09-23,BIL.AS,91.1406,91.1505,91.1406,91.1505,1112209.2430639,
2021-09-24,BIL.AS,91.1505,91.1505,91.1406,91.1406,1918605.7458747,
2021-09-27,BIL.AS,91.1505,91.1505,91.1306,91.1406,2614735.1517253,
2021-09-28,BIL.AS,91.1505,91.1505,91.1306,91.1406,982076.93066307,
2021-09-29,BIL.AS,91.1406,91.1505,91.1406,91.1505,790266.92718673,
2021-09-30,BIL.AS,91.1406,91.1505,91.1406,91.1505,780332.31267635,
2021-10-01,BIL.AS,91.1505,91.1505,91.1306,91.1505,1489720.5808781,
2021-10-04,BIL.AS,91.1406,91.1406,91.1306,91.1306,760055.70526034,
2021-10-05,BIL.AS,91.1306,91.1406,91.1306,91.1406,539632.88819164,
2021-10-06,BIL.AS,91.1306,91.1406,91.1306,91.1406,1399602.660161,
2021-10-07,BIL.AS,91.1306,91.1406,91.1306,91.1406,778006.44292227,
2021-10-08,BIL.AS,91.1406,91.1406,91.1306,91.1406,489209.27613323,
2021-10-11,BIL.AS,91.1306,91.1406,91.1306,91.1406,624311.4042769,
2021-10-12,BIL.AS,91.1306,91.1406,91.1306,91.1406,582200.92030843,
2021-10-13,BIL.AS,91.1306,91.1406,91.1306,91.1406,937382.70440956,
2021-10-14,BIL.AS,91.1406,91.1406,91.1306,91.1306,612534.5564324,
2021-10-15,BIL.AS,91.1306,91.1406,91.1306,91.1406,801383.54108033,
2021-10-18,BIL.AS,91.1306,91.1406,91.1306,91.1306,652301.10953567,
2021-10-19,BIL.AS,91.1306,91.1406,91.1306,91.1306,587438.64253288,
2021-10-20,BIL.AS,91.1406,91.1406,91.1306,91.1306,2249109.0284222,
2021-10-21,BIL.AS,91.1306,91.1406,91.1306,91.1306,735984.25771928,
2021-10-22,BIL.AS,91.1306,91.1406,91.1206,91.1306,723410.71419544,
2021-10-25,BIL.AS,91.1406,91.1406,91.1306,91.1406,676426.74041009,
2021-10-26,BIL.AS,91.1306,91.1406,91.1206,91.1206,1096315.4652794,
2021-10-27,BIL.AS,91.1306,91.1406,91.1206,91.1206,782220.70218332,
2021-10-28,BIL.AS,91.1306,91.1406,91.1306,91.1406,666074.71355385,
2021-10-29,BIL.AS,91.1306,91.1406,91.1206,91.1406,889955.23000675,
2021-11-01,BIL.AS,91.1306,91.1406,91.1306,91.1406,1125643.6995511,
2021-11-02,BIL.AS,91.1306,91.1406,91.1206,91.1206,701741.39443316,
2021-11-03,BIL.AS,91.1306,91.1306,91.1206,91.1206,1103189.7248502,
2021-11-04,BIL.AS,91.1306,91.1406,91.1206,91.1306,794187.19169456,
2021-11-05,BIL.AS,91.1306,91.1306,91.1206,91.1306,831888.75775992,
2021-11-08,BIL.AS,91.1306,91.1406,91.1206,91.1406,1383977.7922532,
2021-11-09,BIL.AS,91.1306,91.1306,91.1206,91.1206,966045.68775504,
2021-11-10,BIL.AS,91.1306,91.1406,91.1206,91.1206,1151529.2853645,
2021-11-11,BIL.AS,91.1306,91.1306,91.1206,91.1306,791949.62070596,
2021-11-12,BIL.AS,91.1206,91.1306,91.1206,91.1306,560504.50887949,
2021-11-15,BIL.AS,91.1306,91.1306,91.1206,91.1306,673077.40769263,
2021-11-16,BIL.AS,91.1306,91.1306,91.1206,91.1206,1109648.5788653,
2021-11-17,BIL.AS,91.1206,91.1306,91.1206,91.1206,1201264.5684103,
2021-11-18,BIL.AS,91.1206,91.1306,91.1206,91.1306,804695.7481805,
2021-11-19,BIL.AS,91.1306,91.1306,91.1206,91.1306,1435123.8487563,
2021-11-22,BIL.AS,91.1206,91.1306,91.1206,91.1306,781503.27471387,
2021-11-23,BIL.AS,91.1206,91.1306,91.1206,91.1206,774076.14446382,
2021-11-24,BIL.AS,91.1206,91.1306,91.1206,91.1306,679264.34164586,
2021-11-26,BIL.AS,91.1206,91.1306,91.1206,91.1206,738328.18858447,
2021-11-29,BIL.AS,91.1206,91.1306,91.1206,91.1306,1070751.9692809,
2021-11-30,BIL.AS,91.1306,91.1306,91.1206,91.1206,2563473.70479,
2021-12-01,BIL.AS,91.1306,91.1306,91.1206,91.1306,1996115.0042409,
2021-12-02,BIL.AS,91.1306,91.1306,91.1206,91.1306,1507492.714219,
2021-12-03,BIL.AS,91.1306,91.1306,91.1206,91.1206,720365.4101818,
2021-12-06,BIL.AS,91.1306,91.1306,91.1206,91.1206,799384.77811652,
2021-12-07,BIL.AS,91.1306,91.1306,91.1206,91.1206,619993.79532446,
2021-12-08,BIL.AS,91.1206,91.1306,91.1206,91.1306,1451508.2867262,
2021-12-09,BIL.AS,91.1206,91.1306,91.1206,91.1206,1114462.8683735,
2021-12-10,BIL.AS,91.1306,91.1306,91.1206,91.1306,938498.47971868,
2021-12-13,BIL.AS,91.1206,91.1306,91.1206,91.1306,464207.68136955,
2021-12-14,BIL.AS,91.1306,91.1306,91.1206,91.1306,820019.59756971,
2021-12-15,BIL.AS,91.1206,91.1306,91.1206,91.1306,1659499.0389748,
2021-12-16,BIL.AS,91.1206,91.1306,91.1206,91.1206,812311.51670224,
2021-12-17,BIL.AS,91.1306,91.1306,91.1206,91.1306,1067496.9556992,
2021-12-20,BIL.AS,91.1206,91.1306,91.1206,91.1206,2242660.2083578,
2021-12-21,BIL.AS,91.1206,91.1306,91.1107,91.1107,2380309.9565642,
2021-12-22,BIL.AS,91.1206,91.1306,91.1107,91.1107,1005307.5331421,
2021-12-23,BIL.AS,91.1107,91.1206,91.1107,91.1107,573380.07431704,
2021-12-27,BIL.AS,91.1107,91.1206,91.1107,91.1206,732876.7432118,
2021-12-28,BIL.AS,91.1206,91.1206,91.1107,91.1107,1939670.0184146,
2021-12-29,BIL.AS,91.1107,91.1206,91.1107,91.1107,1250557.3542337,
2021-12-30,BIL.AS,91.1107,91.1206,91.1107,91.1206,839809.55838056,
2021-12-31,BIL.AS,91.1107,91.1206,91.1107,91.1206,874314.3077779,
2022-01-03,BIL.AS,91.1206,91.1206,91.1107,91.1107,1769942.733466,
2022-01-04,BIL.AS,91.1107,91.1206,91.1107,91.1206,2520393.9411915,
2022-01-05,BIL.AS,91.1206,91.1206,91.1107,91.1206,1642892.8506962,
2022-01-06,BIL.AS,91.1206,91.1206,91.1107,91.1206,1081522.4118781,
2022-01-07,BIL.AS,91.1206,91.1206,91.1107,91.1206,769532.77162239,
2022-01-10,BIL.AS,91.1107,91.1206,91.1107,91.1107,1853097.092452,
2022-01-11,BIL.AS,91.1107,91.1107,91.1007,91.1007,1853809.502946,
2022-01-12,BIL.AS,91.1107,91.1206,91.1107,91.1107,963000.38374141,
2022-01-13,BIL.AS,91.1107,91.1206,91.1107,91.1206,1060056.7813134,
2022-01-14,BIL.AS,91.1107,91.1206,91.1107,91.1206,565882.70641263,
2022-01-18,BIL.AS,91.1206,91.1206,91.1007,91.1007,3078502.3426626,
2022-01-19,BIL.AS,91.1206,91.1206,91.1107,91.1206,2081900.2650797,
2022-01-20,BIL.AS,91.1206,91.1206,91.1107,91.1206,1634239.5716802,
2022-01-21,BIL.AS,91.1107,91.1206,91.1007,91.1107,2947697.7555701,
2022-01-24,BIL.AS,91.1007,91.1206,91.1007,91.1206,4871384.6940396,
2022-01-25,BIL.AS,91.1107,91.1206,91.1007,91.1007,4793039.6075866,
2022-01-26,BIL.AS,91.1007,91.1186,91.1007,91.1107,3706962.7855215,
2022-01-27,BIL.AS,91.1007,91.1206,91.1007,91.1206,6239825.9171503,
2022-01-28,BIL.AS,91.1107,91.1206,91.1007,91.1007,4827416.925811,
2022-01-31,BIL.AS,91.1107,91.1219,91.1007,91.1206,26422731.28527,
2022-02-01,BIL.AS,91.1007,91.1206,91.1007,91.1107,6474604.3073732,
2022-02-02,BIL.AS,91.1107,91.1206,91.1107,91.1206,2127027.9580001,
2022-02-03,BIL.AS,91.1107,91.1206,91.1007,91.1206,2330863.6512963,
2022-02-04,BIL.AS,91.1107,91.1107,91.1007,91.1007,6748828.1642795,
2022-02-07,BIL.AS,91.1107,91.1107,91.1007,91.1007,1673156.2491658,
2022-02-08,BIL.AS,91.1107,91.1107,91.1007,91.1107,24255974.90318,
2022-02-09,BIL.AS,91.1007,91.1107,91.1007,91.1007,4401674.3941492,
